item_id,name,category_name,description,taxonomy_levels,search_key,images
6bb536f8-d61f-4ef7-a36f-f70dc5716d1d,Italiana,Sopas Tradicionais 480ml,"Tomate, cenoura, alho poro, grão de bico, mangericão e temperos","['ALIMENTOS_PREPARADOS', 'PRATOS', 'SOPAS_CALDOS_CREMES']","Italiana Sopas Tradicionais 480ml Tomate, cenoura, alho poro, grão de bico, mangericão e temperos ALIMENTOS_PREPARADOS PRATOS SOPAS_CALDOS_CREMES",['https://static.ifood-static.com.br/image/upload/t_low/pratos/525b3495-5e55-46eb-a57d-5cb308a13d5c/202405302116_33M0_i.jpg']
10e2861c-9b82-4312-8921-cb2d5cffe598,Coca-Cola sem Açúcar 1 l,Bebidas,,"['BEBIDAS', 'REFRIGERANTES', 'REFRIGERANTE_COLA']",Coca-Cola sem Açúcar 1 l Bebidas BEBIDAS REFRIGERANTES REFRIGERANTE_COLA,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202210182210_0ft7z5io4ldf.jpg']
7276cd83-ba12-45d7-bfe8-d13f82a0e77b,Fixador para Cabelo Hair Spray Forte Charming Cless 150ml,Cuidados com o Cabelo,Embalagem 150ml,"['BELEZA_ESTETICA_HIGIENE_PESSOAL', 'CUIDADOS_CABELO', 'FINALIZADORES_MODELADORES']",Fixador para Cabelo Hair Spray Forte Charming Cless 150ml Cuidados com o Cabelo Embalagem 150ml BELEZA_ESTETICA_HIGIENE_PESSOAL CUIDADOS_CABELO FINALIZADORES_MODELADORES,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202311211027_a1dcra8q1gm.jpg']
c82f7ef0-fea3-4ef2-9cfc-af813b7d0235,Epocler de Abacaxi 100mg + 50mg + 10mg Cosmed Caixa com 12 Flaconetes 10ml,Medicamentos,Caixa 12un,"['SAUDE_E_BEM_ESTAR', 'MEDICAMENTOS', 'ALOPATICOS']",Epocler de Abacaxi 100mg + 50mg + 10mg Cosmed Caixa com 12 Flaconetes 10ml Medicamentos Caixa 12un SAUDE_E_BEM_ESTAR MEDICAMENTOS ALOPATICOS,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202210192246_x4disl4egwk.jpg']
fb38bc74-00ab-4725-bf96-22a1c9c36e92,Repelente Family Care Aerossol Repelex 200ml,Cuidados com a Pele,,"['BELEZA_ESTETICA_HIGIENE_PESSOAL', 'CUIDADOS_PELE', 'REPELENTES']",Repelente Family Care Aerossol Repelex 200ml Cuidados com a Pele BELEZA_ESTETICA_HIGIENE_PESSOAL CUIDADOS_PELE REPELENTES,"['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202403201016_u573kxfde6a.jpeg', 'https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202403201016_9dhw32w4pw.png', 'https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202312221256_lr7w6vtegge.jpeg', 'https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202312221256_7aeevocgqgf.jpeg']"
40c78fa6-e34c-4878-90da-af1aefa68e84,180. Combo Space Chicken,Lanches Especiais,"Frango empanado sequinho e crocante no pão brioche macio, queijo prato derretido, alface orgânico picado e maionese caseira.
Acompanha Fritas Individual e Bebida.","['ALIMENTOS_PREPARADOS', 'SANDUICHES', 'HAMBURGUERES']","180. Combo Space Chicken Lanches Especiais Frango empanado sequinho e crocante no pão brioche macio, queijo prato derretido, alface orgânico picado e maionese caseira.
Acompanha Fritas Individual e Bebida. ALIMENTOS_PREPARADOS SANDUICHES HAMBURGUERES",['https://static.ifood-static.com.br/image/upload/t_low/pratos/52a2f159-d120-4951-8543-a8e7459a4e3d/202406032200_8V57_i.jpg']
b89322cb-469a-4711-92dc-ef62f77e05eb,X- Contra-filé salada,Lanches Contra-filé,"Pão de hambúrguer, Contra-filé, presunto, quejo, alface, tomate e maionese.","['ALIMENTOS_PREPARADOS', 'SANDUICHES', 'HAMBURGUERES']","X- Contra-filé salada Lanches Contra-filé Pão de hambúrguer, Contra-filé, presunto, quejo, alface, tomate e maionese. ALIMENTOS_PREPARADOS SANDUICHES HAMBURGUERES",['https://static.ifood-static.com.br/image/upload/t_low/pratos/52aef3d9-e565-47a6-b356-8ef3c8953e63/202406252043_1UA0_i.jpg']
db69345d-81bf-47d0-9d4e-c1d22c9a4ab1,Combo (5) 40 peças,Combinados,"10 hot de salmão com crêem cheese 
4 uramak de salmão com crêem cheese 
4 uramak de salmão Grelhado com crêem cheese 
4 hossomak de salmão 
4 hossomak de Kani cama 
4 hossomak de pepino 
4 Joe de salmão com crêem cheese e cebolinha 
3 niguiri iskim 
3 niguiri de salmão","['ALIMENTOS_PREPARADOS', 'PRATOS', 'SUSHIS_SASHIMIS_TEMAKIS']","Combo (5) 40 peças Combinados 10 hot de salmão com crêem cheese 
4 uramak de salmão com crêem cheese 
4 uramak de salmão Grelhado com crêem cheese 
4 hossomak de salmão 
4 hossomak de Kani cama 
4 hossomak de pepino 
4 Joe de salmão com crêem cheese e cebolinha 
3 niguiri iskim 
3 niguiri de salmão ALIMENTOS_PREPARADOS PRATOS SUSHIS_SASHIMIS_TEMAKIS",['https://static.ifood-static.com.br/image/upload/t_low/pratos/53250fd0-7c6f-4182-9d8b-1f92f1acbbaa/202501060714_1LQA_i.jpg']
08c55131-4a39-4b19-b072-bb9a05721577,Refrigerante Sukita de Laranja 200ml,Bebidas,Garrafa 200ml,"['BEBIDAS', 'REFRIGERANTES', 'REFRIGERANTE_LARANJA']",Refrigerante Sukita de Laranja 200ml Bebidas Garrafa 200ml BEBIDAS REFRIGERANTES REFRIGERANTE_LARANJA,"['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202411121549_9wc4yeq8mts.jpeg', 'https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202411121549_q7bq5f97dl.jpeg']"
14002b8c-314d-4fdb-9379-b18d47f154a4,Ovo de Páscoa Dino Eggs Ao Leite Supresa 204g,Comemorativos,Embalagem 204g,"['BOMBONIERE', 'CHOCOLATES', 'OVOS_DE_PASCOA']",Ovo de Páscoa Dino Eggs Ao Leite Supresa 204g Comemorativos Embalagem 204g BOMBONIERE CHOCOLATES OVOS_DE_PASCOA,"['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202402201649_lzjk4l47vrq.jpeg', 'https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202402201649_vrqvkxzdjz.jpeg']"
2bd2a32e-079e-4195-a19a-9d7006230a16,Manteiga Com Sal Aviação Pote 200g,Frios e Laticínios,Pote 200g,"['ALIMENTOS_PREPARADOS', 'SORVETES_ACAIS_FRUTAS', 'SORVETES']",Manteiga Com Sal Aviação Pote 200g Frios e Laticínios Pote 200g ALIMENTOS_PREPARADOS SORVETES_ACAIS_FRUTAS SORVETES,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202305081614_vl5bnztm9nn.jpg']
3553147c-2f7c-403a-b54a-3e8ce6d70d57,Filtro de Café N 102 Home Carrefour 30un,Utensílios para o Lar,Embalagem 30un,"['CASA_DECORACAO', 'COZINHA', 'OUTROS']",Filtro de Café N 102 Home Carrefour 30un Utensílios para o Lar Embalagem 30un CASA_DECORACAO COZINHA OUTROS,[]
40654d95-f833-4096-a4ac-85a3c83ec107,Leite Condensado Italac Zero Lactose Caixa 395g,Doces e Sobremesas,Caixa 395g,"['ALIMENTOS_PREPARADOS', 'SOBREMESAS', 'OUTROS']",Leite Condensado Italac Zero Lactose Caixa 395g Doces e Sobremesas Caixa 395g ALIMENTOS_PREPARADOS SOBREMESAS OUTROS,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202210182251_s2t811ytp5.jpg']
589b67e6-f88e-4d38-82f1-4cc2ddc01a92,Vinho Branco Suave Chalise 750ml,Bebidas Alcoólicas,Produto para maiores de 18 anos,"['BEBIDAS', 'VINHOS', 'VINHOS_MESA_FINO_BRANCO']",Vinho Branco Suave Chalise 750ml Bebidas Alcoólicas Produto para maiores de 18 anos BEBIDAS VINHOS VINHOS_MESA_FINO_BRANCO,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202307121543_qteh5e1x8ts.jpg']
64a52940-589b-40ea-b9bb-397656c01469,Saponáceo Cremoso Multiuso Limão Bom Bril Sapólio Radium 250ml,Limpeza,Embalagem 250ml,"['CASA_DECORACAO', 'LIMPEZA_CASA', 'PRODUTOS_LIMPEZA_CASA']",Saponáceo Cremoso Multiuso Limão Bom Bril Sapólio Radium 250ml Limpeza Embalagem 250ml CASA_DECORACAO LIMPEZA_CASA PRODUTOS_LIMPEZA_CASA,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202210180734_vkoriy83xt.jpg']
7c277c99-6176-4c98-b8db-e61ff90d660c,Cereal Matinal Snow Flakes Leve 620g Pague 470g,Matinais,Embalagem 620g,"['MERCEARIA', 'GRAOS_CEREAIS', 'CEREAL_MATINAL']",Cereal Matinal Snow Flakes Leve 620g Pague 470g Matinais Embalagem 620g MERCEARIA GRAOS_CEREAIS CEREAL_MATINAL,"['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202402232145_0dvdkybgmyhu.jpeg', 'https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202402232145_nract57qzk.jpeg', 'https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202402232145_hnrda8pyzg.jpeg', 'https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202402232145_9onenvklyrk.jpeg']"
874879c0-c7a1-4827-9362-690c3e819a8c,Energético Tropical Zero Açúcar Baly 473ml,Bebidas,Lata 473ml,"['BEBIDAS', 'ENERGETICO_ISOTONICO', 'ENERGETICOS']",Energético Tropical Zero Açúcar Baly 473ml Bebidas Lata 473ml BEBIDAS ENERGETICO_ISOTONICO ENERGETICOS,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202210200002_vxg0gcrxdzg.jpg']
9e38cff0-865c-4539-8b7d-675a28bfc31e,Sabonete My Baby Proteínas do Leite Carrefour 90g,Higiene e Cuidados Pessoais,Embalagem 90g,"['SAUDE_E_BEM_ESTAR', 'SUPLEMENTOS_VITAMINAS', 'SUPLEMENTOS']",Sabonete My Baby Proteínas do Leite Carrefour 90g Higiene e Cuidados Pessoais Embalagem 90g SAUDE_E_BEM_ESTAR SUPLEMENTOS_VITAMINAS SUPLEMENTOS,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202205121445_hlh0zfauiv5.jpg']
ab7b3976-555e-405c-a4c7-448bd13d7b33,Queijo Polenguinho Light 4un 68g,Frios e Laticínios,Embalagem 68g,"['FRIOS_LATICINIOS', 'QUEIJOS', 'OUTROS']",Queijo Polenguinho Light 4un 68g Frios e Laticínios Embalagem 68g FRIOS_LATICINIOS QUEIJOS OUTROS,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202309131534_1lks65xguu4.jpg']
b5110e2e-9a8e-48dc-bde6-27f7c3e2dace,Limpador Banheiro sem Cloro Refil Econômico Cif 450ml,Limpeza,Embalagem 450ml,"['CASA_DECORACAO', 'LIMPEZA_CASA', 'PRODUTOS_LIMPEZA_CASA']",Limpador Banheiro sem Cloro Refil Econômico Cif 450ml Limpeza Embalagem 450ml CASA_DECORACAO LIMPEZA_CASA PRODUTOS_LIMPEZA_CASA,"['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202305041459_du44aqx730l.jpg', 'https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202305041459_vm9hau0bmi.jpg']"
bd5178a8-9c44-4af4-a1da-7067c6914270,Chocolate em Pó 70% Cacau Dr. Oetker 200g,Doces e Sobremesas,Embalagem 200g,"['MERCEARIA', 'CAFE_CHAS_ACHOCOLATADOS', 'ACHOCOLATADO_EM_PO']",Chocolate em Pó 70% Cacau Dr. Oetker 200g Doces e Sobremesas Embalagem 200g MERCEARIA CAFE_CHAS_ACHOCOLATADOS ACHOCOLATADO_EM_PO,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202304271320_qjylg5jewi.jpg']
c9ed229e-e6e4-4c4d-a5f8-8a63d67712e6,Torta Congelada de Espinafre e Ricota Carrefour 500g,Congelados e Resfriados,Embalagem 500g,"['ALIMENTOS_PREPARADOS', 'BOLOS_TORTAS_FONDUES', 'TORTAS']",Torta Congelada de Espinafre e Ricota Carrefour 500g Congelados e Resfriados Embalagem 500g ALIMENTOS_PREPARADOS BOLOS_TORTAS_FONDUES TORTAS,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202211140912_qts69fdq1er.jpg']
e82ea65d-1e38-4ca3-abe3-b0babd9af7f3,Mini Biscoito de Arroz Integral Camil 150g,Biscoitos e Salgadinhos,Pacote 150g,"['MERCEARIA', 'BISCOITOS_SNACKS', 'BISCOITOS']",Mini Biscoito de Arroz Integral Camil 150g Biscoitos e Salgadinhos Pacote 150g MERCEARIA BISCOITOS_SNACKS BISCOITOS,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202305031322_6m7aquew9n6.jpg']
f1e3b6eb-34f0-49f1-94d4-73628045ac08,Tequila El Jimador Reposado 750ml,Bebidas Alcoólicas,Produto para maiores de 18 anos,"['BEBIDAS', 'DESTILADOS', 'TEQUILA']",Tequila El Jimador Reposado 750ml Bebidas Alcoólicas Produto para maiores de 18 anos BEBIDAS DESTILADOS TEQUILA,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202210180308_dzth19eooo.jpg']
57afa489-c7dc-4c6b-bfbf-f752e1ea1da3,Itubaina Original,Bebidas,Lata 350ml,"['BEBIDAS', 'REFRIGERANTES', 'REFRIGERANTE_SABORES']",Itubaina Original Bebidas Lata 350ml BEBIDAS REFRIGERANTES REFRIGERANTE_SABORES,['https://static.ifood-static.com.br/image/upload/t_low/pratos/53660d89-6403-470b-8d7e-96983c3b10b5/202504072059_8W7X_i.jpg']
3fe93ef7-3690-4353-afa8-18f2a80515ef,Shake Chocolate,Milk Shakes,Sorvete de Chocolate e calda - 400ml,"['ALIMENTOS_PREPARADOS', 'SORVETES_ACAIS_FRUTAS', 'MILK_SHAKES']",Shake Chocolate Milk Shakes Sorvete de Chocolate e calda - 400ml ALIMENTOS_PREPARADOS SORVETES_ACAIS_FRUTAS MILK_SHAKES,['https://static.ifood-static.com.br/image/upload/t_low/pratos/99b77d48-9491-4f1e-a3d9-a50fbd1a707c/201906111905_hR7Q_i.jpg']
9c80bb28-9eef-4fb4-a965-67796dc52bce,Fatia bombom de uva,Bolos,"Massa de chocolate com brigadeiro branco cremoso, uvas verdes e ganache de chocolate.","['ALIMENTOS_PREPARADOS', 'BOLOS_TORTAS_FONDUES', 'BOLOS']","Fatia bombom de uva Bolos Massa de chocolate com brigadeiro branco cremoso, uvas verdes e ganache de chocolate. ALIMENTOS_PREPARADOS BOLOS_TORTAS_FONDUES BOLOS",['https://static.ifood-static.com.br/image/upload/t_low/pratos/53e2defd-b75c-409d-8b01-725d99be3ffe/202504051403_C784_.jpeg']
7de76603-9e0e-4096-8b5c-da04e41b118c,Torresmo,Porções aperitivos,,"['ALIMENTOS_PREPARADOS', 'SALGADINHOS_APERITIVOS', 'OUTROS']",Torresmo Porções aperitivos ALIMENTOS_PREPARADOS SALGADINHOS_APERITIVOS OUTROS,['https://static.ifood-static.com.br/image/upload/t_low/pratos/545a071d-05a6-43d9-82ad-b2e1ea2b051e/202203301243_LC82_i.jpg']
2640bac3-4a93-44e1-9d0e-3665cca7c67c,Fio Dental Essencial Johnson & Johnson100m,Higiene e Beleza,Embalagem 1un,"['BELEZA_ESTETICA_HIGIENE_PESSOAL', 'HIGIENE_BUCAL', 'FIO_FITA_DENTAL']",Fio Dental Essencial Johnson & Johnson100m Higiene e Beleza Embalagem 1un BELEZA_ESTETICA_HIGIENE_PESSOAL HIGIENE_BUCAL FIO_FITA_DENTAL,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202309181101_70x0gtxbb2n.jpg']
70809ed0-0eed-4d4e-8f2e-a0a3d48cf97c,Dramin B6 25mg/Ml + 5mg/Ml Cosmed 30ml,Medicamentos,Caixa 1un,"['SAUDE_E_BEM_ESTAR', 'MEDICAMENTOS', 'ALOPATICOS']",Dramin B6 25mg/Ml + 5mg/Ml Cosmed 30ml Medicamentos Caixa 1un SAUDE_E_BEM_ESTAR MEDICAMENTOS ALOPATICOS,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202210200036_vn7eag9qan.jpg']
b51019aa-0869-4403-bf20-e80a10119b19,Puran T4 75mcg Sanofi 30cpr,Medicamentos,Caixa 30cpr,"['SAUDE_E_BEM_ESTAR', 'MEDICAMENTOS', 'ALOPATICOS']",Puran T4 75mcg Sanofi 30cpr Medicamentos Caixa 30cpr SAUDE_E_BEM_ESTAR MEDICAMENTOS ALOPATICOS,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202504140953_2nqqke76jeg.png']
e7777a4b-cf21-4b72-858c-f822022802ae,Chiclete Menta Sem Açúcar Trident,Conveniência,,"['BOMBONIERE', 'BALAS_GOMAS', 'GOMAS_DE_MASCAR']",Chiclete Menta Sem Açúcar Trident Conveniência BOMBONIERE BALAS_GOMAS GOMAS_DE_MASCAR,"['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202503031157_omej0kx41p.png', 'https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202503031157_ea859rmwq8r.png', 'https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202402231456_hdrmekikl4q.jpeg', 'https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202402231456_6f0qgsu5j5j.jpeg']"
0aefb8c5-9e1b-4d77-b2c8-5ee92efffa24,Ração para Cães Adultos Sabor Carne e Cereais Origens 3kg,Cães,Pacote 3kg,"['PET', 'RACAO_ALIMENTACAO', 'ALIMENTACAO_CAES']",Ração para Cães Adultos Sabor Carne e Cereais Origens 3kg Cães Pacote 3kg PET RACAO_ALIMENTACAO ALIMENTACAO_CAES,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202301271607_1h71s7nq6xr.jpg']
74d24d3c-b361-4723-bc0f-3e6f5c4fad94,Nutrópica Coelho Adulto 500gr,Roedores,Caixa 500g,"['OUTROS', 'OUTROS', 'OUTROS']",Nutrópica Coelho Adulto 500gr Roedores Caixa 500g OUTROS OUTROS OUTROS,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202210192153_51ff589aidq.jpg']
da2b9e7d-8840-40a7-8edb-9be26148618f,Ovo de Páscoa Sabor Carne Doogs 200g,Cães,Embalagem 200g,"['BOMBONIERE', 'CHOCOLATES', 'OVOS_DE_PASCOA']",Ovo de Páscoa Sabor Carne Doogs 200g Cães Embalagem 200g BOMBONIERE CHOCOLATES OVOS_DE_PASCOA,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202210200240_od1oiklatto.jpg']
6bb5a9ad-1df4-4270-8e1d-04603d6e6231,2x1 Sundae,Futebol com Méqui,"Nesta promoção você leva 2 (dois) Sundaes sabor Chocolate. A medida certa entre cobertura e bebida láctea sabor baunilha que pode fazer você viver uma experiência explosiva, além de amendoins crocantes. Desfrute dessa combinação perfeita!","['ALIMENTOS_PREPARADOS', 'SORVETES_ACAIS_FRUTAS', 'SORVETES']","2x1 Sundae Futebol com Méqui Nesta promoção você leva 2 (dois) Sundaes sabor Chocolate. A medida certa entre cobertura e bebida láctea sabor baunilha que pode fazer você viver uma experiência explosiva, além de amendoins crocantes. Desfrute dessa combinação perfeita! ALIMENTOS_PREPARADOS SORVETES_ACAIS_FRUTAS SORVETES",['https://static.ifood-static.com.br/image/upload/t_low/pratos/54cf6014-422f-4e0a-b22a-8ae3a64ad5e6/202501030416_jix53unjdsd.png']
0c265755-c95c-418d-832e-a97472ac8e44,Chá Yaí Laranja e Gengibre Lata 350 ml,Bebidas,Lata 350ml,"['BEBIDAS', 'CAFES_CHAS', 'CHA_PRONTO']",Chá Yaí Laranja e Gengibre Lata 350 ml Bebidas Lata 350ml BEBIDAS CAFES_CHAS CHA_PRONTO,['https://static.ifood-static.com.br/image/upload/t_low/pratos/54d407a3-f768-49ff-a429-cd21981d66e5/202306241410_G4LT_i.jpg']
82f6f28e-1f7a-40b7-bbfb-3e3b2c46874f,Temaki Dice,Temakis,"Salmão em cubos empanado na farinha Panko, cream cheese e cebolinha (opcional).","['ALIMENTOS_PREPARADOS', 'PRATOS', 'SUSHIS_SASHIMIS_TEMAKIS']","Temaki Dice Temakis Salmão em cubos empanado na farinha Panko, cream cheese e cebolinha (opcional). ALIMENTOS_PREPARADOS PRATOS SUSHIS_SASHIMIS_TEMAKIS",['https://static.ifood-static.com.br/image/upload/t_low/pratos/54d407a3-f768-49ff-a429-cd21981d66e5/202106211812_811T_i.jpg']
1869f939-1b9a-4315-b752-abcf5bd80a1a,4 Pop's,Promoções,"4 sanduíches Pop's com sabor do molho à sua escolha.

Pop: Delicioso filé de frango 70g empanado e crocante no pão quentinho com molho à sua escolha.","['ALIMENTOS_PREPARADOS', 'SANDUICHES', 'HAMBURGUERES']","4 Pop's Promoções 4 sanduíches Pop's com sabor do molho à sua escolha.

Pop: Delicioso filé de frango 70g empanado e crocante no pão quentinho com molho à sua escolha. ALIMENTOS_PREPARADOS SANDUICHES HAMBURGUERES",['https://static.ifood-static.com.br/image/upload/t_low/pratos/45eed7ff-9581-4719-ba82-2f7c22158024/202407031337_7BY5_i.jpg']
ae2f3c6f-9a92-42f6-9cef-d13ae99da988,Picadinho :D,Bom e Barato!,"Um delicioso Cozido de Carne e Legumes com Tempero Especial, acompanhado de Arroz Branco, Feijão Carioca e 2 Complementos Extras de sua escolha. (+/-) Total de 550g.","['ALIMENTOS_PREPARADOS', 'PRATOS', 'CORTES_BOVINOS']","Picadinho :D Bom e Barato! Um delicioso Cozido de Carne e Legumes com Tempero Especial, acompanhado de Arroz Branco, Feijão Carioca e 2 Complementos Extras de sua escolha. (+/-) Total de 550g. ALIMENTOS_PREPARADOS PRATOS CORTES_BOVINOS",['https://static.ifood-static.com.br/image/upload/t_low/pratos/a65fdf3e-fe00-4d8c-97aa-894685a19c9a/202205091121_44CL_i.jpg']
9e041109-c8e1-4cb2-b9c2-3fc52538a001,Pintadinha,Promoções Exclusivas,"Milkshake feito com sorvete de baunilha, batido com Ovomaltine. Ovomaltine no topo.  #doces #sobremesas","['ALIMENTOS_PREPARADOS', 'SORVETES_ACAIS_FRUTAS', 'MILK_SHAKES']","Pintadinha Promoções Exclusivas Milkshake feito com sorvete de baunilha, batido com Ovomaltine. Ovomaltine no topo.  #doces #sobremesas ALIMENTOS_PREPARADOS SORVETES_ACAIS_FRUTAS MILK_SHAKES",['https://static.ifood-static.com.br/image/upload/t_low/pratos/68f8a1cd-f74d-4611-8ff4-c21f126152ff/202404291110_TDJ3_i.jpg']
8f5e90dc-7024-4dce-a081-3e6a4dcd5ce4,McShake Morango 400ml - Promo Mcd,Fome de Precinho,"O novo McShake é feito com leite e batido na hora com calda de morango. Promoção Não Cumulativa. Promoção válida em dias e horários específicos, enquanto durarem os estoques. Limitado a 1 item por pedido. Para saber mais sobre a mecânica e restaurantes participantes acesse cupons.mcdonalds.com.br/promobomb","['ALIMENTOS_PREPARADOS', 'SORVETES_ACAIS_FRUTAS', 'MILK_SHAKES']","McShake Morango 400ml - Promo Mcd Fome de Precinho O novo McShake é feito com leite e batido na hora com calda de morango. Promoção Não Cumulativa. Promoção válida em dias e horários específicos, enquanto durarem os estoques. Limitado a 1 item por pedido. Para saber mais sobre a mecânica e restaurantes participantes acesse cupons.mcdonalds.com.br/promobomb ALIMENTOS_PREPARADOS SORVETES_ACAIS_FRUTAS MILK_SHAKES",['https://static.ifood-static.com.br/image/upload/t_low/pratos/5514ba45-7b81-4d5d-9cbb-b7942bfb9c61/202504010657_y9iqwr589dd.png']
bc9d2989-94a4-42c1-a380-e4ea67e1f099,Coca-Cola Original 2l,Refrigerante,Garrafa 2l,"['BEBIDAS', 'REFRIGERANTES', 'REFRIGERANTE_COLA']",Coca-Cola Original 2l Refrigerante Garrafa 2l BEBIDAS REFRIGERANTES REFRIGERANTE_COLA,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202210180718_dg3m7l5vqce.jpg']
